agency_cd	site_no	datetime	154921_00060_00003	154921_00060_00003_cd	223624_91050_00003	223624_91050_00003_cd	232446_91060_00003	232446_91060_00003_cd
5s	15s	20d	14n	10s	14n	10s	14n	10s
USGS	05427850	2017-10-01	68.6	A	10.4	A	0.18	A
USGS	05427850	2017-10-02	61.9	A	9.55	A	0.44	A
USGS	05427850	2017-10-03	60.8	A	9.55	A	0.74	A
USGS	05427850	2017-10-04	106	A	16.9	A	1.76	A
USGS	05427850	2017-10-05	98.0	A	15.8	A	2.09	A
USGS	05427850	2017-10-06	76.9	A	12.5	A	1.98	A
USGS	05427850	2017-10-07	78.0	A	12.9	A	2.44	A
USGS	05427850	2017-10-08	114	A	19.1	A	4.06	A
USGS	05427850	2017-10-09	87.7	A	14.9	A	3.55	A
USGS	05427850	2017-10-10	88.8	A	15.2	A	4.01	A
USGS	05427850	2017-10-11	70.5	A	12.3	A	3.52	A
USGS	05427850	2017-10-12	71.0	A	12.5	A	3.89	A
USGS	05427850	2017-10-13	86.7	A	15.4	A	5.11	A
USGS	05427850	2017-10-14	67.4	A	11.9	A	3.97	A
USGS	05427850	2017-10-15	106	A:e	18.4	A	6.19	A
USGS	05427850	2017-10-16	72.4	A:e	12.4	A	4.19	A
USGS	05427850	2017-10-17	63.0	A:e	10.7	A	3.61	A
USGS	05427850	2017-10-18	54.6	A:e	9.16	A	3.10	A
USGS	05427850	2017-10-19	53.5	A:e	8.85	A	3.01	A
USGS	05427850	2017-10-20	53.4	A:e	8.73	A	2.98	A
USGS	05427850	2017-10-21	52.4	A:e	8.46	A	2.89	A
USGS	05427850	2017-10-22	58.7	A:e	9.35	A	3.21	A
USGS	05427850	2017-10-23	71.1	A:e	11.2	A	3.85	A
USGS	05427850	2017-10-24	93.1	A	14.4	A	4.99	A
USGS	05427850	2017-10-25	98.6	A	15.1	A	5.24	A
USGS	05427850	2017-10-26	82.4	A	12.4	A	4.33	A
USGS	05427850	2017-10-27	70.9	A	10.5	A	3.69	A
USGS	05427850	2017-10-28	98.4	A	14.4	A	5.07	A
USGS	05427850	2017-10-29	71.8	A	10.4	A	3.66	A
USGS	05427850	2017-10-30	71.6	A	10.2	A	3.61	A
USGS	05427850	2017-10-31	93.4	A	13.1	A	4.67	A
USGS	05427850	2017-11-01	79.4	A:e	11.0	A	3.93	A
USGS	05427850	2017-11-02	91.1	A	12.4	A	4.46	A
USGS	05427850	2017-11-03	88.0	A	11.8	A	4.26	A
USGS	05427850	2017-11-04	80.5	A	10.7	A	3.86	A
USGS	05427850	2017-11-05	88.4	A	11.5	A	4.19	A
USGS	05427850	2017-11-06	79.8	A	10.2	A	3.74	A
USGS	05427850	2017-11-07	79.5	A	10.0	A	3.68	A
USGS	05427850	2017-11-08	65.0	A	8.04	A	2.97	A
USGS	05427850	2017-11-09	100	A	12.2	A	4.54	A
USGS	05427850	2017-11-10	65.3	A	7.81	A	2.92	A
USGS	05427850	2017-11-11	80.7	A	9.47	A	3.57	A
USGS	05427850	2017-11-12	78.4	A	9.05	A	3.43	A
USGS	05427850	2017-11-13	65.2	A	7.42	A	2.82	A
USGS	05427850	2017-11-14	72.5	A	8.28	A	3.08	A
USGS	05427850	2017-11-15	85.7	A	9.88	A	3.58	A
USGS	05427850	2017-11-16	84.7	A	9.82	A	3.48	A
USGS	05427850	2017-11-17	81.6	A	9.56	A	3.28	A
USGS	05427850	2017-11-18	103	A	12.2	A	4.08	A
USGS	05427850	2017-11-19	65.6	A	7.80	A	2.55	A
USGS	05427850	2017-11-20	58.5	A	6.99	A	2.23	A
USGS	05427850	2017-11-21	120	A	14.5	A	4.50	A
USGS	05427850	2017-11-22	63.1	A	7.66	A	2.32	A
USGS	05427850	2017-11-23	84.8	A	10.4	A	3.05	A
USGS	05427850	2017-11-24	73.6	A	9.07	A	2.59	A
USGS	05427850	2017-11-25	83.3	A	10.3	A	2.88	A
USGS	05427850	2017-11-26	71.0	A	8.89	A	2.40	A
USGS	05427850	2017-11-27	62.1	A	7.82	A	2.06	A
USGS	05427850	2017-11-28	85.1	A	10.8	A	2.75	A
USGS	05427850	2017-11-29	76.1	A	9.73	A	2.41	A
USGS	05427850	2017-11-30	68.9	A	8.87	A	2.13	A
USGS	05427850	2017-12-01	70.0	A	9.08	A	2.12	A
USGS	05427850	2017-12-02	70.5	A	9.20	A	2.08	A
USGS	05427850	2017-12-03	66.8	A	8.78	A	1.92	A
USGS	05427850	2017-12-04	10.2	A	1.35	A	0.29	A
USGS	05427850	2017-12-05	110	A	14.7	A	3.00	A
USGS	05427850	2017-12-06	116	A	15.6	A	3.09	A
USGS	05427850	2017-12-07	73.2	A	9.89	A	1.90	A
USGS	05427850	2017-12-08	65.8	A	8.94	A	1.65	A
USGS	05427850	2017-12-09	72.3	A	9.90	A	1.77	A
USGS	05427850	2017-12-10	65.4	A	9.02	A	1.55	A
USGS	05427850	2017-12-11	73.6	A	10.2	A	1.69	A
USGS	05427850	2017-12-12	58.2	A	8.12	A	1.30	A
USGS	05427850	2017-12-13	71.6	A	10.0	A	1.55	A
USGS	05427850	2017-12-14	55.1	A	7.68	A	1.19	A
USGS	05427850	2017-12-15	60.7	A	8.42	A	1.31	A
USGS	05427850	2017-12-16	66.4	A	9.16	A	1.44	A
USGS	05427850	2017-12-17	63.8	A	8.75	A	1.38	A
USGS	05427850	2017-12-18	62.4	A	8.51	A	1.35	A
USGS	05427850	2017-12-19	74.8	A	10.1	A	1.62	A
USGS	05427850	2017-12-20	73.1	A	9.84	A	1.58	A
USGS	05427850	2017-12-21	70.4	A:e	9.44	A	1.52	A
USGS	05427850	2017-12-22	60.7	A	8.09	A	1.31	A
USGS	05427850	2017-12-23	60.4	A	7.99	A	1.30	A
USGS	05427850	2017-12-24	61.1	A	8.04	A	1.32	A
USGS	05427850	2017-12-25	57.5	A	7.52	A	1.24	A
USGS	05427850	2017-12-26	48.8	A	6.34	A	1.05	A
USGS	05427850	2017-12-27	51.8	A	6.70	A	1.12	A
USGS	05427850	2017-12-28	55.5	A	7.13	A	1.20	A
USGS	05427850	2017-12-29	60.6	A	7.73	A	1.31	A
USGS	05427850	2017-12-30	59.2	A	7.51	A	1.28	A
USGS	05427850	2017-12-31	52.5	A	6.62	A	1.13	A
USGS	05427850	2018-01-01	51.4	A	6.43	A	1.11	A
USGS	05427850	2018-01-02	53.9	A	6.71	A	1.16	A
USGS	05427850	2018-01-03	56.2	A	6.94	A	1.21	A
USGS	05427850	2018-01-04	53.9	A	6.63	A	1.17	A
USGS	05427850	2018-01-05	49.2	A	6.00	A	1.06	A
USGS	05427850	2018-01-06	50.5	A	6.13	A	1.09	A
USGS	05427850	2018-01-07	55.9	A	6.74	A	1.21	A
USGS	05427850	2018-01-08	58.5	A	7.00	A	1.26	A
USGS	05427850	2018-01-09	60.4	A	7.18	A	1.30	A
USGS	05427850	2018-01-10	77.9	A	9.20	A	1.68	A
USGS	05427850	2018-01-11	106	A	12.5	A	2.29	A
USGS	05427850	2018-01-12	89.4	A	10.4	A	1.93	A
USGS	05427850	2018-01-13	62.6	A	7.25	A	1.35	A
USGS	05427850	2018-01-14	56.4	A	6.48	A	1.22	A
USGS	05427850	2018-01-15	65.0	A	7.42	A	1.40	A
USGS	05427850	2018-01-16	66.7	A	7.53	A	1.47	A
USGS	05427850	2018-01-17	69.2	A	7.63	A	1.64	A
USGS	05427850	2018-01-18	65.4	A	7.03	A	1.67	A
USGS	05427850	2018-01-19	67.7	A	7.09	A	1.85	A
USGS	05427850	2018-01-20	68.0	A	6.93	A	1.99	A
USGS	05427850	2018-01-21	73.6	A	7.30	A	2.29	A
USGS	05427850	2018-01-22	193	A:e	146	A	84.6	A
USGS	05427850	2018-01-23	482	A:e	1330	A	947	A
USGS	05427850	2018-01-24	364	A:e	2060	A	1540	A
USGS	05427850	2018-01-25	167	A:e	784	A	609	A
USGS	05427850	2018-01-26	97.4	A	333	A	250	A
USGS	05427850	2018-01-27	96.7	A	169	A	57.2	A
USGS	05427850	2018-01-28	92.7	A	136	A	42.7	A
USGS	05427850	2018-01-29	68.9	A	41.4	A	17.7	A
USGS	05427850	2018-01-30	62.1	A	18.1	A	11.4	A
USGS	05427850	2018-01-31	67.4	A	19.7	A	12.4	A
USGS	05427850	2018-02-01	58.6	A	17.1	A	10.8	A
USGS	05427850	2018-02-02	54.0	A	15.8	A	9.92	A
USGS	05427850	2018-02-03	64.6	A	18.8	A	11.9	A
USGS	05427850	2018-02-04	58.9	A	17.2	A	10.8	A
USGS	05427850	2018-02-05	53.5	A	15.6	A	9.83	A
USGS	05427850	2018-02-06	62.9	A	18.3	A	11.6	A
USGS	05427850	2018-02-07	65.0	A	19.0	A	11.9	A
USGS	05427850	2018-02-08	67.5	A	19.7	A	12.4	A
USGS	05427850	2018-02-09	66.5	A	19.4	A	12.2	A
USGS	05427850	2018-02-10	67.2	A	19.6	A	12.3	A
USGS	05427850	2018-02-11	65.8	A	19.2	A	12.1	A
USGS	05427850	2018-02-12	67.7	A	19.7	A	12.4	A
USGS	05427850	2018-02-13	68.6	A	20.0	A	12.6	A
USGS	05427850	2018-02-14	71.5	A	23.1	A	13.6	A
USGS	05427850	2018-02-15	72.0	A	32.9	A	15.6	A
USGS	05427850	2018-02-16	77.4	A	46.6	A	19.0	A
USGS	05427850	2018-02-17	66.6	A	49.3	A	18.2	A
USGS	05427850	2018-02-18	62.8	A	55.6	A	19.0	A
USGS	05427850	2018-02-19	77.2	A	77.0	A	26.1	A
USGS	05427850	2018-02-20	230	A	288	A	128	A
USGS	05427850	2018-02-21	552	A	2330	A	1240	A
USGS	05427850	2018-02-22	443	A	2030	A	1080	A
USGS	05427850	2018-02-23	195	A	741	A	420	A
USGS	05427850	2018-02-24	233	A	867	A	565	A
USGS	05427850	2018-02-25	380	A	1610	A	989	A
USGS	05427850	2018-02-26	518	A	2540	A	1530	A
USGS	05427850	2018-02-27	287	A	1360	A	842	A
USGS	05427850	2018-02-28	170	A	731	A	470	A
USGS	05427850	2018-03-01	105	A	306	A	200	A
USGS	05427850	2018-03-02	89.7	A	224	A	147	A
USGS	05427850	2018-03-03	82.5	A	196	A	129	A
USGS	05427850	2018-03-04	80.2	A	180	A	118	A
USGS	05427850	2018-03-05	72.9	A	155	A	102	A
USGS	05427850	2018-03-06	75.5	A	147	A	94.4	A
USGS	05427850	2018-03-07	65.8	A	116	A	73.5	A
USGS	05427850	2018-03-08	72.2	A	115	A	71.3	A
USGS	05427850	2018-03-09	72.4	A	103	A	61.9	A
USGS	05427850	2018-03-10	72.3	A	90.3	A	52.2	A
USGS	05427850	2018-03-11	67.9	A	73.1	A	40.1	A
USGS	05427850	2018-03-12	75.1	A	67.4	A	34.1	A
USGS	05427850	2018-03-13	71.0	A	52.3	A	23.5	A
USGS	05427850	2018-03-14	70.3	A	41.1	A	15.2	A
USGS	05427850	2018-03-15	77.4	A	43.6	A	15.5	A
USGS	05427850	2018-03-16	65.0	A	35.7	A	12.5	A
USGS	05427850	2018-03-17	66.4	A	35.7	A	12.2	A
USGS	05427850	2018-03-18	73.4	A	38.5	A	12.8	A
USGS	05427850	2018-03-19	90.2	A	46.2	A	15.0	A
USGS	05427850	2018-03-20	51.9	A	25.9	A	8.15	A
USGS	05427850	2018-03-21	58.2	A	28.3	A	8.60	A
USGS	05427850	2018-03-22	67.2	A	31.7	A	9.34	A
USGS	05427850	2018-03-23	74.4	A	34.2	A	9.68	A
USGS	05427850	2018-03-24	58.6	A	26.3	A	7.20	A
USGS	05427850	2018-03-25	56.3	A	24.4	A	6.37	A
USGS	05427850	2018-03-26	57.4	A	24.1	A	5.96	A
USGS	05427850	2018-03-27	79.6	A	32.4	A	7.52	A
USGS	05427850	2018-03-28	76.7	A	30.2	A	6.60	A
USGS	05427850	2018-03-29	84.9	A	32.5	A	6.60	A
USGS	05427850	2018-03-30	59.0	A	21.7	A	4.01	A
USGS	05427850	2018-03-31	78.2	A	27.5	A	4.48	A
USGS	05427850	2018-04-01	73.3	A	25.1	A	3.72	A
USGS	05427850	2018-04-02	76.8	A	25.3	A	3.21	A
USGS	05427850	2018-04-03	71.5	A	22.8	A	2.48	A
USGS	05427850	2018-04-04	51.6	A	15.6	A	1.22	A
USGS	05427850	2018-04-05	66.4	A:e	19.4	A	1.17	A
USGS	05427850	2018-04-06	77.8	A	21.8	A	1.34	A
USGS	05427850	2018-04-07	65.8	A	17.8	A	1.19	A
USGS	05427850	2018-04-08	69.9	A	18.2	A	1.33	A
USGS	05427850	2018-04-09	57.1	A	14.3	A	1.13	A
USGS	05427850	2018-04-10	53.9	A	13.0	A	1.12	A
USGS	05427850	2018-04-11	79.5	A	21.0	A	1.68	A
USGS	05427850	2018-04-12	81.0	A	34.2	A	1.56	A
USGS	05427850	2018-04-13	109	A	62.9	A	1.90	A
USGS	05427850	2018-04-14	93.7	A	56.6	A	1.52	A
USGS	05427850	2018-04-15	49.7	A	15.8	A	0.83	A
USGS	05427850	2018-04-16	74.8	A	20.0	A	1.84	A
USGS	05427850	2018-04-17	86.7	A	26.6	A	2.96	A
USGS	05427850	2018-04-18	100	A	34.8	A	4.36	A
USGS	05427850	2018-04-19	90.3	A	35.4	A	4.91	A
USGS	05427850	2018-04-20	137	A	59.0	A	8.72	A
USGS	05427850	2018-04-21	140	A	65.9	A	10.2	A
USGS	05427850	2018-04-22	120	A	56.7	A	8.50	A
USGS	05427850	2018-04-23	106	A	48.4	A	6.75	A
USGS	05427850	2018-04-24	101	A	44.8	A	5.72	A
USGS	05427850	2018-04-25	75.4	A	32.6	A	3.80	A
USGS	05427850	2018-04-26	84.7	A	35.4	A	3.64	A
USGS	05427850	2018-04-27	76.8	A	31.3	A	2.84	A
USGS	05427850	2018-04-28	70.1	A	27.7	A	2.15	A
USGS	05427850	2018-04-29	63.9	A	24.3	A	1.48	A
USGS	05427850	2018-04-30	49.2	A	19.8	A	0.85	A
USGS	05427850	2018-05-01	86.6	A	50.3	A	1.40	A
USGS	05427850	2018-05-02	190	A	149	A	7.12	A
USGS	05427850	2018-05-03	277	A	234	A	31.7	A
USGS	05427850	2018-05-04	423	A	275	A	28.1	A
USGS	05427850	2018-05-05	407	A	317	A	76.9	A
USGS	05427850	2018-05-06	191	A	189	A	68.7	A
USGS	05427850	2018-05-07	112	A	128	A	53.6	A
USGS	05427850	2018-05-08	112	A	120	A	48.3	A
USGS	05427850	2018-05-09	132	A	130	A	48.9	A
USGS	05427850	2018-05-10	178	A	163	A	56.9	A
USGS	05427850	2018-05-11	172	A	144	A	44.7	A
USGS	05427850	2018-05-12	193	A	147	A	40.1	A
USGS	05427850	2018-05-13	173	A	117	A	25.7	A
USGS	05427850	2018-05-14	177	A	111	A	14.8	A
USGS	05427850	2018-05-15	166	A	106	A	6.76	A
USGS	05427850	2018-05-16	126	A	83.5	A	10.6	A
USGS	05427850	2018-05-17	120	A	82.6	A	15.4	A
USGS	05427850	2018-05-18	96.5	A	68.5	A	16.3	A
USGS	05427850	2018-05-19	89.4	A	65.0	A	16.6	A
USGS	05427850	2018-05-20	77.1	A	57.3	A	15.4	A
USGS	05427850	2018-05-21	112	A	85.1	A	24.0	A
USGS	05427850	2018-05-22	112	A	87.1	A	25.7	A
USGS	05427850	2018-05-23	101	A	80.3	A	24.7	A
USGS	05427850	2018-05-24	88.8	A	72.0	A	23.0	A
USGS	05427850	2018-05-25	76.4	A	63.2	A	20.9	A
USGS	05427850	2018-05-26	101	A	85.3	A	29.2	A
USGS	05427850	2018-05-27	83.3	A	71.7	A	25.3	A
USGS	05427850	2018-05-28	77.5	A	67.9	A	24.7	A
USGS	05427850	2018-05-29	76.5	A	68.3	A	25.5	A
USGS	05427850	2018-05-30	90.3	A	81.1	A	30.7	A
USGS	05427850	2018-05-31	113	A	98.2	A	36.3	A
USGS	05427850	2018-06-01	93.5	A	77.9	A	28.0	A
USGS	05427850	2018-06-02	70.2	A	55.9	A	19.4	A
USGS	05427850	2018-06-03	84.4	A	64.0	A	21.3	A
USGS	05427850	2018-06-04	64.3	A	46.6	A	14.9	A
USGS	05427850	2018-06-05	82.4	A	57.1	A	17.5	A
USGS	05427850	2018-06-06	63.0	A	41.1	A	11.7	A
USGS	05427850	2018-06-07	69.3	A	42.8	A	11.5	A
USGS	05427850	2018-06-08	62.7	A	36.5	A	8.98	A
USGS	05427850	2018-06-09	66.5	A	36.3	A	8.01	A
USGS	05427850	2018-06-10	76.3	A	38.9	A	7.51	A
USGS	05427850	2018-06-11	71.3	A	34.0	A	5.57	A
USGS	05427850	2018-06-12	65.6	A	28.9	A	3.60	A
USGS	05427850	2018-06-13	68.0	A	27.6	A	2.28	A
USGS	05427850	2018-06-14	62.5	A	24.3	A	1.01	A
USGS	05427850	2018-06-15	41.6	A	17.2	A	0.54	A
USGS	05427850	2018-06-16	60.4	A	23.3	A	0.70	A
USGS	05427850	2018-06-17	89.1	A	33.7	A	2.89	A
USGS	05427850	2018-06-18	87.7	A	34.0	A	5.77	A
USGS	05427850	2018-06-19	105	A	42.1	A	11.0	A
USGS	05427850	2018-06-20	154	A	62.3	A	18.9	A
USGS	05427850	2018-06-21	147	A	59.5	A	17.8	A
USGS	05427850	2018-06-22	114	A	46.3	A	13.6	A
USGS	05427850	2018-06-23	85.1	A	34.5	A	9.93	A
USGS	05427850	2018-06-24	79.9	A	32.4	A	9.13	A
USGS	05427850	2018-06-25	76.1	A	30.8	A	8.53	A
USGS	05427850	2018-06-26	55.7	A	22.6	A	6.11	A
USGS	05427850	2018-06-27	69.6	A	28.2	A	7.47	A
USGS	05427850	2018-06-28	64.0	A	25.9	A	6.73	A
USGS	05427850	2018-06-29	47.2	A	19.1	A	4.85	A
USGS	05427850	2018-06-30	73.6	A	29.8	A	7.38	A
USGS	05427850	2018-07-01	65.9	A	26.7	A	6.45	A
USGS	05427850	2018-07-02	78.6	A	31.8	A	7.53	A
USGS	05427850	2018-07-03	66.2	A	26.8	A	6.18	A
USGS	05427850	2018-07-04	59.4	A	24.1	A	5.41	A
USGS	05427850	2018-07-05	70.0	A	28.3	A	6.22	A
USGS	05427850	2018-07-06	51.6	A	20.9	A	4.48	A
USGS	05427850	2018-07-07	52.6	A	21.3	A	4.42	A
USGS	05427850	2018-07-08	51.2	A	20.7	A	4.18	A
USGS	05427850	2018-07-09	63.5	A	25.7	A	5.04	A
USGS	05427850	2018-07-10	61.3	A	24.8	A	4.75	A
USGS	05427850	2018-07-11	49.1	A	19.9	A	3.68	A
USGS	05427850	2018-07-12	45.7	A	18.5	A	3.30	A
USGS	05427850	2018-07-13	60.1	A	24.3	A	4.26	A
USGS	05427850	2018-07-14	78.0	A	31.5	A	5.78	A
USGS	05427850	2018-07-15	59.8	A	24.1	A	4.67	A
USGS	05427850	2018-07-16	66.7	A	26.8	A	5.46	A
USGS	05427850	2018-07-17	57.8	A	23.1	A	4.95	A
USGS	05427850	2018-07-18	48.8	A	19.4	A	4.37	A
USGS	05427850	2018-07-19	56.0	A	22.3	A	5.24	A
USGS	05427850	2018-07-20	103	A	41.0	A	10.1	A
USGS	05427850	2018-07-21	105	A	41.5	A	10.7	A
USGS	05427850	2018-07-22	65.1	A	25.6	A	6.84	A
USGS	05427850	2018-07-23	60.0	A	23.5	A	6.56	A
USGS	05427850	2018-07-24	58.8	A	23.0	A	6.67	A
USGS	05427850	2018-07-25	44.8	A	17.4	A	5.24	A
USGS	05427850	2018-07-26	72.6	A	28.2	A	8.78	A
USGS	05427850	2018-07-27	64.8	A	25.1	A	8.10	A
USGS	05427850	2018-07-28	57.4	A	22.1	A	7.40	A
USGS	05427850	2018-07-29	52.8	A	20.3	A	7.03	A
USGS	05427850	2018-07-30	52.7	A	20.2	A	7.21	A
USGS	05427850	2018-07-31	56.1	A	21.4	A	7.90	A
USGS	05427850	2018-08-01	49.6	A	18.9	A	7.19	A
USGS	05427850	2018-08-02	75.2	A	28.5	A	11.2	A
USGS	05427850	2018-08-03	50.2	A	18.9	A	7.65	A
USGS	05427850	2018-08-04	38.4	A	14.4	A	6.00	A
USGS	05427850	2018-08-05	60.5	A	22.7	A	9.71	A
USGS	05427850	2018-08-06	82.9	A	30.9	A	13.6	A
USGS	05427850	2018-08-07	78.8	A	29.3	A	13.3	A
USGS	05427850	2018-08-08	47.6	A	17.6	A	8.19	A
USGS	05427850	2018-08-09	36.9	A	13.7	A	6.48	A
USGS	05427850	2018-08-10	50.4	A	18.6	A	9.09	A
USGS	05427850	2018-08-11	53.0	A	19.5	A	9.76	A
USGS	05427850	2018-08-12	52.1	A	19.1	A	9.80	A
USGS	05427850	2018-08-13	54.0	A	19.7	A	10.4	A
USGS	05427850	2018-08-14	51.2	A	18.6	A	10.0	A
USGS	05427850	2018-08-15	53.1	A	19.3	A	10.7	A
USGS	05427850	2018-08-16	42.7	A	16.1	A	9.01	A
USGS	05427850	2018-08-17	129	A	50.1	A	28.1	A
USGS	05427850	2018-08-18	205	A	65.4	A	30.7	A
USGS	05427850	2018-08-19	133	A	38.2	A	14.9	A
USGS	05427850	2018-08-20	109	A:e	37.3	A	17.2	A
USGS	05427850	2018-08-21	321	A	159	A	89.8	A
USGS	05427850	2018-08-22	477	A	391	A	262	A
USGS	05427850	2018-08-23	232	A	241	A	168	A
USGS	05427850	2018-08-24	158	A	164	A	119	A
USGS	05427850	2018-08-25	175	A	198	A	148	A
USGS	05427850	2018-08-26	140	A	175	A	133	A
USGS	05427850	2018-08-27	173	A	213	A	160	A
USGS	05427850	2018-08-28	188	A	221	A	165	A
USGS	05427850	2018-08-29	261	A	272	A	198	A
USGS	05427850	2018-08-30	247	A	230	A	164	A
USGS	05427850	2018-08-31	150	A	143	A	103	A
USGS	05427850	2018-09-01	134	A	130	A	92.5	A
USGS	05427850	2018-09-02	152	A	144	A	101	A
USGS	05427850	2018-09-03	207	A	194	A	133	A
USGS	05427850	2018-09-04	198	A	183	A	124	A
USGS	05427850	2018-09-05	180	A	164	A	110	A
USGS	05427850	2018-09-06	232	A	210	A	139	A
USGS	05427850	2018-09-07	179	A	164	A	107	A
USGS	05427850	2018-09-08	149	A	138	A	88.8	A
USGS	05427850	2018-09-09	118	A	110	A	70.1	A
USGS	05427850	2018-09-10	110	A	102	A	63.3	A
USGS	05427850	2018-09-11	107	A	93.0	A	54.7	A
USGS	05427850	2018-09-12	109	A	88.1	A	48.7	A
USGS	05427850	2018-09-13	108	A	80.7	A	41.1	A
USGS	05427850	2018-09-14	104	A	70.8	A	32.5	A
USGS	05427850	2018-09-15	103	A	64.1	A	25.5	A
USGS	05427850	2018-09-16	100	A	56.4	A	18.3	A
USGS	05427850	2018-09-17	101	A	51.9	A	12.2	A
USGS	05427850	2018-09-18	106	A	58.4	A	15.9	A
USGS	05427850	2018-09-19	111	A	68.4	A	23.6	A
USGS	05427850	2018-09-20	100	A	67.2	A	26.8	A
USGS	05427850	2018-09-21	188	A	112	A	50.7	A
USGS	05427850	2018-09-22	123	A	48.0	A	25.0	A
USGS	05427850	2018-09-23	117	A	42.4	A	22.7	A
USGS	05427850	2018-09-24	99.6	A	36.2	A	19.4	A
USGS	05427850	2018-09-25	120	A	43.6	A	23.2	A
USGS	05427850	2018-09-26	158	A	57.8	A	30.7	A
USGS	05427850	2018-09-27	125	A	46.1	A	24.4	A
USGS	05427850	2018-09-28	116	A	43.3	A	23.1	A
USGS	05427850	2018-09-29	115	A	44.4	A	23.8	A
USGS	05427850	2018-09-30	116	A	45.7	A	24.6	A
USGS	05427850	2018-10-01	167	A	66.4	A	36.9	A
USGS	05427850	2018-10-02	400	A	153	A	97.8	A
USGS	05427850	2018-10-03	319	A	204	A	133	A
USGS	05427850	2018-10-04	220	A	165	A	109	A
USGS	05427850	2018-10-05	136	A	92.5	A	65.0	A
USGS	05427850	2018-10-06	186	A	144	A	107	A
USGS	05427850	2018-10-07	270	A	233	A	178	A
USGS	05427850	2018-10-08	309	A	232	A	176	A
USGS	05427850	2018-10-09	375	A	285	A	214	A
USGS	05427850	2018-10-10	156	A	121	A	90.6	A
USGS	05427850	2018-10-11	248	A	210	A	147	A
USGS	05427850	2018-10-12	195	A	173	A	117	A
USGS	05427850	2018-10-13	126	A	110	A	73.7	A
USGS	05427850	2018-10-14	175	A	150	A	100	A
USGS	05427850	2018-10-15	121	A	101	A	67.4	A
USGS	05427850	2018-10-16	137	A	111	A	74.2	A
USGS	05427850	2018-10-17	142	A	111	A	74.8	A
USGS	05427850	2018-10-18	104	A	77.5	A	52.9	A
USGS	05427850	2018-10-19	132	A	93.7	A	64.9	A
USGS	05427850	2018-10-20	138	A	107	A	77.7	A
USGS	05427850	2018-10-21	106	A	74.1	A	33.1	A
USGS	05427850	2018-10-22	129	A	76.6	A	15.2	A
USGS	05427850	2018-10-23	117	A	62.5	A	9.96	A
USGS	05427850	2018-10-24	107	A	50.6	A	7.39	A
USGS	05427850	2018-10-25	116	A	48.0	A	6.22	A
USGS	05427850	2018-10-26	116	A	41.9	A	4.55	A
USGS	05427850	2018-10-27	107	A	34.7	A	3.38	A
USGS	05427850	2018-10-28	106	A	32.8	A	3.23	A
USGS	05427850	2018-10-29	110	A	32.6	A	3.25	A
USGS	05427850	2018-10-30	120	A	33.6	A	3.40	A
USGS	05427850	2018-10-31	119	A	31.5	A	3.24	A
USGS	05427850	2018-11-01	119	A	29.8	A	3.12	A
USGS	05427850	2018-11-02	112	A	26.2	A	2.79	A
USGS	05427850	2018-11-03	120	A	26.3	A	2.87	A
USGS	05427850	2018-11-04	97.4	A	19.9	A	2.22	A
USGS	05427850	2018-11-05	201	A	37.6	A	4.70	A
USGS	05427850	2018-11-06	163	A	27.6	A	4.78	A
USGS	05427850	2018-11-07	210	A	35.9	A	4.96	A
USGS	05427850	2018-11-08	158	A	29.8	A	4.55	A
USGS	05427850	2018-11-09	107	A	20.8	A	3.97	A
USGS	05427850	2018-11-10	133	A	26.4	A	6.08	A
USGS	05427850	2018-11-11	130	A	26.4	A	7.21	A
USGS	05427850	2018-11-12	127	A	26.3	A	8.08	A
USGS	05427850	2018-11-13	106	A	22.5	A	7.71	A
USGS	05427850	2018-11-14	98.3	A	21.2	A	7.88	A
USGS	05427850	2018-11-15	101	A	22.0	A	8.29	A
USGS	05427850	2018-11-16	120	A	26.4	A	9.96	A
USGS	05427850	2018-11-17	112	A	24.8	A	9.37	A
USGS	05427850	2018-11-18	96.7	A	21.6	A	8.18	A
USGS	05427850	2018-11-19	114	A	25.7	A	9.76	A
USGS	05427850	2018-11-20	82.3	A	18.7	A	7.11	A
USGS	05427850	2018-11-21	121	A	27.5	A	10.5	A
USGS	05427850	2018-11-22	88.5	A	20.4	A	7.79	A
USGS	05427850	2018-11-23	80.2	A	18.6	A	7.13	A
USGS	05427850	2018-11-24	135	A	31.5	A	12.1	A
USGS	05427850	2018-11-25	151	A	35.5	A	13.7	A
USGS	05427850	2018-11-26	76.4	A	18.1	A	7.00	A
USGS	05427850	2018-11-27	94.7	A	22.6	A	8.75	A
USGS	05427850	2018-11-28	86.3	A	20.8	A	8.05	A
USGS	05427850	2018-11-29	97.1	A	23.5	A	9.14	A
USGS	05427850	2018-11-30	99.9	A	24.4	A	9.49	A
USGS	05427850	2018-12-01	120	A	29.6	A	11.5	A
USGS	05427850	2018-12-02	136	A	33.7	A	13.2	A
USGS	05427850	2018-12-03	143	A	33.6	A	13.4	A
USGS	05427850	2018-12-04	109	A	22.6	A	9.42	A
USGS	05427850	2018-12-05	106	A	19.3	A	8.47	A
USGS	05427850	2018-12-06	108	A	17.0	A	7.92	A
USGS	05427850	2018-12-07	86.0	A	12.5	A	5.77	A
USGS	05427850	2018-12-08	85.0	A	12.4	A	5.28	A
USGS	05427850	2018-12-09	89.1	A	13.0	A	5.10	A
USGS	05427850	2018-12-10	85.5	A	12.5	A	4.47	A
